rank,player,field_goal,field_goal_att,pct,lg,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
59,Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,11,2015
60,Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NYJ,K,11,2015
61,Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,CAR,K,11,2015
62,Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,LAR,K,11,2015
63,Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,LAC,K,11,2015
64,Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,11,2015
65,Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,11,2015
66,Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,11,2015
67,Nick Folk,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,81.8,NE,K,11,2015
68,Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,K,11,2015
69,Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,11,2015
70,Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CAR,K,11,2015
71,Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DAL,K,11,2015
72,Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,11,2015
73,Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CLE,K,11,2015
74,MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,11,2015
75,Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYG,K,11,2015
76,Chris Boswell,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,51.0,PIT,K,11,2015
77,Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,11,2015
78,Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,11,2015
79,Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,33.3,MIA,K,11,2015
80,Jordan Gay,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,FA,K,11,2015
81,Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,K,11,2015
82,Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DAL,K,11,2015
83,Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,WAS,K,11,2015
84,Kai Forbath,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,LAR,K,11,2015
85,Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,WAS,K,11,2015
86,Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,TEN,K,11,2015
1,Graham Gano,4,5,80.0,50,0,1,0,2,1,3,3,1,19.0,19.0,31.4,NYG,K,12,2015
2,Jason Myers,4,4,100.0,51,0,3,0,0,1,1,2,1,15.0,15.0,22.1,SEA,K,12,2015
3,Adam Vinatieri,4,4,100.0,49,0,2,0,2,0,1,2,1,15.0,15.0,0.2,FA,K,12,2015
4,Cairo Santos,3,4,75.0,49,0,0,2,1,0,3,3,1,13.0,13.0,2.1,CHI,K,12,2015
5,Chris Boswell,3,3,100.0,44,0,2,0,1,0,1,1,1,11.0,11.0,51.0,PIT,K,12,2015
6,Matt Prater,1,1,100.0,48,0,0,0,1,0,6,6,1,10.0,10.0,52.8,ARI,K,12,2015
7,Justin Tucker,2,2,100.0,49,0,0,1,1,0,3,3,1,10.0,10.0,98.0,BAL,K,12,2015
8,Dustin Hopkins,2,3,66.7,41,0,0,1,1,0,2,2,1,9.0,9.0,14.5,LAC,K,12,2015
9,Phil Dawson,2,2,100.0,53,0,0,1,0,1,1,1,1,9.0,9.0,0.1,FA,K,12,2015
10,Mason Crosby,2,2,100.0,50,0,1,0,0,1,1,1,1,9.0,9.0,40.7,GB,K,12,2015
11,Randy Bullock,1,1,100.0,41,0,0,0,1,0,5,5,1,9.0,9.0,10.8,TEN,K,12,2015
12,Travis Coons,2,3,66.7,31,0,1,1,0,0,3,3,1,9.0,9.0,1.1,FA,K,12,2015
13,Kai Forbath,2,2,100.0,57,0,0,1,0,1,0,0,1,8.0,8.0,3.0,LAR,K,12,2015
14,Chandler Catanzaro,2,2,100.0,41,0,1,0,1,0,1,2,1,8.0,8.0,0.0,FA,K,12,2015
15,Blair Walsh,2,3,66.7,39,0,1,1,0,0,2,2,1,8.0,8.0,0.1,FA,K,12,2015
16,Dan Bailey,2,2,100.0,48,0,1,0,1,0,0,0,1,7.0,7.0,0.0,FA,K,12,2015
17,Stephen Gostkowski,1,1,100.0,47,0,0,0,1,0,3,3,1,7.0,7.0,0.1,FA,K,12,2015
18,Josh Lambo,1,1,100.0,28,0,1,0,0,0,4,4,1,7.0,7.0,3.2,FA,K,12,2015
19,Mike Nugent,1,1,100.0,21,0,1,0,0,0,4,4,1,7.0,7.0,1.0,FA,K,12,2015
20,Nick Novak,1,1,100.0,34,0,0,1,0,0,3,3,1,6.0,6.0,0.1,FA,K,12,2015
21,Sebastian Janikowski,1,1,100.0,24,0,1,0,0,0,3,3,1,6.0,6.0,20.0,FA,K,12,2015
22,Brandon McManus,1,2,50.0,21,0,1,0,0,0,3,3,1,6.0,6.0,44.3,DEN,K,12,2015
23,Connor Barth,2,3,66.7,38,0,0,2,0,0,0,1,1,6.0,6.0,0.0,FA,K,12,2015
24,Robbie Gould,1,1,100.0,21,0,1,0,0,0,2,2,1,5.0,5.0,22.5,SF,K,12,2015
25,Shayne Graham,1,1,100.0,31,0,0,1,0,0,1,1,1,4.0,4.0,0.0,FA,K,12,2015
26,Dan Carpenter,1,1,100.0,27,0,1,0,0,0,1,2,1,4.0,4.0,0.2,FA,K,12,2015
27,Stephen Hauschka,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,0.0,FA,K,12,2015
28,Josh Brown,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,0.0,FA,K,12,2015
29,Caleb Sturgis,0,1,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,0.0,FA,K,12,2015
30,Andrew Franks,0,0,0.0,0,0,0,0,0,0,2,3,1,2.0,2.0,0.0,FA,K,12,2015
31,Zach Hocker,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,0.0,FA,K,12,2015
32,Ryan Succop,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,57.4,TB,K,12,2015
33,Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6,WAS,K,12,2015
34,Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.9,IND,K,12,2015
35,Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,JAC,K,12,2015
36,Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DET,K,12,2015
37,Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,CLE,K,12,2015
38,Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,89.8,LAR,K,12,2015
39,Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,74.3,LV,K,12,2015
40,Jonathan Brown,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1,FA,K,12,2015
41,Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,HOU,K,12,2015
42,Wil Lutz,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.3,NO,K,12,2015
43,Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.1,MIN,K,12,2015
44,Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,TEN,K,12,2015
45,Jake Elliott,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.5,PHI,K,12,2015
46,Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.6,CAR,K,12,2015
47,Harrison Butker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,76.6,KC,K,12,2015
48,Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.9,ATL,K,12,2015
49,Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.6,MIA,K,12,2015
50,Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,NYJ,K,12,2015
51,Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,7.1,CLE,K,12,2015
52,Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.8,BUF,K,12,2015
53,Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,12,2015
54,Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,34.2,CIN,K,12,2015
55,Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,DET,K,12,2015
56,Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,12,2015
57,Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NE,K,12,2015
58,Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DAL,K,12,2015
59,Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,6.6,WAS,K,12,2015
60,Dominik Eberle,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,12,2015
61,Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.1,IND,K,12,2015
62,Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,IND,K,12,2015
63,JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,12,2015
64,Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,12,2015
65,Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NYJ,K,12,2015
66,Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,CAR,K,12,2015
67,Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,LAR,K,12,2015
68,Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,12,2015
69,Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,12,2015
70,Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,12,2015
71,Nick Folk,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,81.8,NE,K,12,2015
72,Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,K,12,2015
73,Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,12,2015
74,Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CAR,K,12,2015
75,Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DAL,K,12,2015
76,Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,12,2015
77,Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CLE,K,12,2015
78,MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,12,2015
79,Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYG,K,12,2015
80,Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,LAC,K,12,2015
81,Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,12,2015
82,Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,12,2015
83,Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,33.3,MIA,K,12,2015
84,Jordan Gay,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,FA,K,12,2015
85,Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,K,12,2015
86,Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DAL,K,12,2015
87,Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,WAS,K,12,2015
88,Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,WAS,K,12,2015
89,Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,TEN,K,12,2015
90,Greg Zuerlein,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,74.2,DAL,K,12,2015
1,Chris Boswell,3,4,75.0,51,0,1,0,1,1,4,4,1,16.0,16.0,51.0,PIT,K,13,2015
2,Shayne Graham,4,4,100.0,52,0,2,0,1,1,1,1,1,16.0,16.0,0.0,FA,K,13,2015
3,Dan Bailey,4,4,100.0,54,0,1,2,0,1,1,1,1,15.0,15.0,0.0,FA,K,13,2015
4,Mike Nugent,3,3,100.0,44,0,1,0,2,0,4,4,1,15.0,15.0,1.0,FA,K,13,2015
5,Matt Prater,3,3,100.0,51,0,0,1,1,1,2,2,1,14.0,14.0,52.8,ARI,K,13,2015
6,Dustin Hopkins,3,4,75.0,46,0,0,1,2,0,1,1,1,12.0,12.0,14.5,LAC,K,13,2015
7,Robbie Gould,2,4,50.0,51,0,0,0,1,1,2,2,1,11.0,11.0,22.5,SF,K,13,2015
8,Randy Bullock,3,3,100.0,31,0,2,1,0,0,2,2,1,11.0,11.0,10.8,TEN,K,13,2015
9,Chandler Catanzaro,2,2,100.0,33,0,1,1,0,0,3,3,1,9.0,9.0,0.0,FA,K,13,2015
10,Stephen Hauschka,1,1,100.0,23,0,1,0,0,0,5,5,1,8.0,8.0,0.0,FA,K,13,2015
11,Josh Brown,2,3,66.7,35,0,1,1,0,0,2,2,1,8.0,8.0,0.0,FA,K,13,2015
12,Justin Tucker,2,3,66.7,38,0,0,2,0,0,1,1,1,7.0,7.0,98.0,BAL,K,13,2015
13,Dan Carpenter,1,2,50.0,36,0,0,1,0,0,3,4,1,6.0,6.0,0.2,FA,K,13,2015
14,Ryan Succop,0,0,0.0,0,0,0,0,0,0,6,6,1,6.0,6.0,57.4,TB,K,13,2015
15,Graham Gano,0,0,0.0,0,0,0,0,0,0,5,5,1,5.0,5.0,31.4,NYG,K,13,2015
16,Caleb Sturgis,0,0,0.0,0,0,0,0,0,0,5,5,1,5.0,5.0,0.0,FA,K,13,2015
17,Brandon McManus,1,2,50.0,23,0,1,0,0,0,2,2,1,5.0,5.0,44.3,DEN,K,13,2015
18,Connor Barth,1,1,100.0,23,0,1,0,0,0,2,2,1,5.0,5.0,0.0,FA,K,13,2015
19,Josh Lambo,1,2,50.0,51,0,0,0,0,1,0,0,1,5.0,5.0,3.2,FA,K,13,2015
20,Kai Forbath,0,1,0.0,0,0,0,0,0,0,4,4,1,4.0,4.0,3.0,LAR,K,13,2015
21,Stephen Gostkowski,0,0,0.0,0,0,0,0,0,0,4,4,1,4.0,4.0,0.1,FA,K,13,2015
22,Travis Coons,1,2,50.0,47,0,0,0,1,0,0,0,1,4.0,4.0,1.1,FA,K,13,2015
23,Adam Vinatieri,1,1,100.0,35,0,0,1,0,0,1,1,1,4.0,4.0,0.2,FA,K,13,2015
24,Zach Hocker,1,1,100.0,35,0,0,1,0,0,0,0,1,3.0,3.0,0.0,FA,K,13,2015
25,Jason Myers,0,0,0.0,0,0,0,0,0,0,3,5,1,3.0,3.0,22.1,SEA,K,13,2015
26,Mason Crosby,0,1,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,40.7,GB,K,13,2015
27,Phil Dawson,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,0.1,FA,K,13,2015
28,Sebastian Janikowski,0,1,0.0,0,0,0,0,0,0,2,3,1,2.0,2.0,20.0,FA,K,13,2015
29,Cairo Santos,0,0,0.0,0,0,0,0,0,0,2,3,1,2.0,2.0,2.1,CHI,K,13,2015
30,Nick Novak,0,0,0.0,0,0,0,0,0,0,1,2,1,1.0,1.0,0.1,FA,K,13,2015
31,Andrew Franks,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,0.0,FA,K,13,2015
32,Blair Walsh,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,0.1,FA,K,13,2015
33,Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6,WAS,K,13,2015
34,Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,JAC,K,13,2015
35,Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DET,K,13,2015
36,Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.9,IND,K,13,2015
37,Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,89.8,LAR,K,13,2015
38,Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,CLE,K,13,2015
39,Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,74.3,LV,K,13,2015
40,Jonathan Brown,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1,FA,K,13,2015
41,Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,HOU,K,13,2015
42,Wil Lutz,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.3,NO,K,13,2015
43,Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.1,MIN,K,13,2015
44,Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,TEN,K,13,2015
45,Jake Elliott,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.5,PHI,K,13,2015
46,Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.6,CAR,K,13,2015
47,Harrison Butker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,76.6,KC,K,13,2015
48,Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.9,ATL,K,13,2015
49,Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.6,MIA,K,13,2015
50,Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,NYJ,K,13,2015
51,Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,7.1,CLE,K,13,2015
52,Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.8,BUF,K,13,2015
53,Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,13,2015
54,Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,34.2,CIN,K,13,2015
55,Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,DET,K,13,2015
56,Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,13,2015
57,Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NE,K,13,2015
58,Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DAL,K,13,2015
59,Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,6.6,WAS,K,13,2015
60,Dominik Eberle,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,13,2015
61,Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.1,IND,K,13,2015
62,Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,IND,K,13,2015
63,JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,13,2015
64,Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,13,2015
65,Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NYJ,K,13,2015
66,Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,CAR,K,13,2015
67,Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,LAR,K,13,2015
68,Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,13,2015
69,Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,13,2015
70,Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,13,2015
71,Nick Folk,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,81.8,NE,K,13,2015
72,Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,K,13,2015
73,Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,13,2015
74,Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CAR,K,13,2015
75,Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DAL,K,13,2015
76,Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,13,2015
77,Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CLE,K,13,2015
78,MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,13,2015
79,Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYG,K,13,2015
80,Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,LAC,K,13,2015
81,Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,13,2015
82,Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,13,2015
83,Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,33.3,MIA,K,13,2015
84,Jordan Gay,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,FA,K,13,2015
85,Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,K,13,2015
86,Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DAL,K,13,2015
87,Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,WAS,K,13,2015
88,Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,WAS,K,13,2015
89,Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,TEN,K,13,2015
90,Greg Zuerlein,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,74.2,DAL,K,13,2015
1,Chris Boswell,4,4,100.0,47,0,0,1,3,0,3,3,1,18.0,18.0,51.0,PIT,K,14,2015
2,Randy Bullock,3,4,75.0,47,0,1,0,2,0,3,3,1,14.0,14.0,10.8,TEN,K,14,2015
3,Caleb Sturgis,3,3,100.0,45,0,0,1,2,0,2,2,1,13.0,13.0,0.0,FA,K,14,2015
4,Brandon McManus,4,5,80.0,41,0,2,1,1,0,0,0,1,13.0,13.0,44.3,DEN,K,14,2015
5,Chandler Catanzaro,3,3,100.0,47,0,2,0,1,0,2,2,1,12.0,12.0,0.0,FA,K,14,2015
6,Stephen Gostkowski,2,2,100.0,49,0,0,0,2,0,3,3,1,11.0,11.0,0.1,FA,K,14,2015
7,Blair Walsh,2,2,100.0,54,0,0,0,1,1,2,2,1,11.0,11.0,0.1,FA,K,14,2015
8,Adam Vinatieri,3,3,100.0,32,0,2,1,0,0,1,1,1,10.0,10.0,0.2,FA,K,14,2015
9,Jason Myers,1,1,100.0,46,0,0,0,1,0,6,7,1,10.0,10.0,22.1,SEA,K,14,2015
10,Dan Carpenter,2,2,100.0,40,0,0,1,1,0,2,2,1,9.0,9.0,0.2,FA,K,14,2015
11,Mike Nugent,2,3,66.7,46,0,1,0,1,0,2,2,1,9.0,9.0,1.0,FA,K,14,2015
12,Graham Gano,1,1,100.0,38,0,0,1,0,0,5,5,1,8.0,8.0,31.4,NYG,K,14,2015
13,Dustin Hopkins,1,1,100.0,47,0,0,0,1,0,3,3,1,7.0,7.0,14.5,LAC,K,14,2015
14,Nick Novak,2,2,100.0,45,0,0,1,1,0,0,0,1,7.0,7.0,0.1,FA,K,14,2015
15,Josh Brown,1,2,50.0,35,0,0,1,0,0,4,4,1,7.0,7.0,0.0,FA,K,14,2015
16,Travis Coons,1,2,50.0,26,0,1,0,0,0,3,3,1,6.0,6.0,1.1,FA,K,14,2015
17,Justin Tucker,2,2,100.0,30,0,1,1,0,0,0,0,1,6.0,6.0,98.0,BAL,K,14,2015
18,Kai Forbath,1,1,100.0,23,0,1,0,0,0,3,3,1,6.0,6.0,3.0,LAR,K,14,2015
19,Andrew Franks,1,1,100.0,36,0,0,1,0,0,3,3,1,6.0,6.0,0.0,FA,K,14,2015
20,Cairo Santos,1,2,50.0,40,0,0,0,1,0,1,1,1,5.0,5.0,2.1,CHI,K,14,2015
21,Connor Barth,1,2,50.0,39,0,0,1,0,0,2,2,1,5.0,5.0,0.0,FA,K,14,2015
22,Stephen Hauschka,0,0,0.0,0,0,0,0,0,0,5,5,1,5.0,5.0,0.0,FA,K,14,2015
23,Phil Dawson,1,1,100.0,44,0,0,0,1,0,1,1,1,5.0,5.0,0.1,FA,K,14,2015
24,Mason Crosby,0,0,0.0,0,0,0,0,0,0,4,4,1,4.0,4.0,40.7,GB,K,14,2015
25,Greg Zuerlein,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,74.2,DAL,K,14,2015
26,Robbie Gould,0,1,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,22.5,SF,K,14,2015
27,Josh Lambo,1,2,50.0,30,0,0,1,0,0,0,0,1,3.0,3.0,3.2,FA,K,14,2015
